A+AF8-id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
206.0,+AC0-4.32795266,+AC0-0.870679378,+AC0-0.254843673,0.357468703,3.327595177,2.483676106,1.795992671,0.0
207.0,4.490970426,+AC0-0.329475368,+AC0-1.274028186,3.159289343,4.450735119,+AC0-2.135571344,0.268904126,1.0
208.0,0.944946387,+AC0-3.321490816,2.967918114,0.078198691,+AC0-0.965456653,2.648436337,+AC0-0.502763647,1.0
209.0,+AC0-0.96138762,+AC0-1.260524287,+AC0-3.246894069,+AC0-0.754798811,+AC0-0.243771259,4.2425723,+AC0-2.15334928,0.0
210.0,+AC0-0.663819761,+AC0-0.801457205,0.024577009,3.526233012,1.78173561,1.010057321,0.9389107,1.0
211.0,+AC0-0.062355088,+AC0-1.324635095,+AC0-1.782416628,+AC0-0.346282538,+AC0-0.937751568,0.863851426,+AC0-2.835235275,0.0
212.0,2.350002523,+AC0-3.968238891,+AC0-1.101896158,+AC0-2.52426432,1.596184873,1.786295441,2.141838373,1.0
213.0,+AC0-0.592137016,+AC0-0.062311514,+AC0-0.523055298,2.13743587,3.075803941,+AC0-0.347275147,+AC0-3.045678368,1.0
214.0,+AC0-1.12376402,+AC0-1.662628406,3.388158228,2.151275882,1.799548828,+AC0-1.995137818,+AC0-1.484347485,0.0
215.0,2.611908541,+AC0-0.922059236,+AC0-2.196896271,3.533210216,+AC0-0.921278112,+AC0-0.015431999,1.617889109,1.0
216.0,+AC0-0.458837875,+AC0-0.936624637,+AC0-0.802757694,1.559549736,0.16766578,1.917121565,+AC0-0.348891561,1.0
217.0,1.566665946,0.868559307,+AC0-0.044273458,+AC0-0.716642918,1.768542663,+AC0-0.872781355,2.684720448,1.0
218.0,0.098974981,+AC0-1.534063659,+AC0-0.40387881,3.183796452,0.13800971,+AC0-2.544187232,0.28020656,1.0
219.0,+AC0-0.271070252,+AC0-2.515852845,2.342917722,0.699965346,0.356715611,1.941893883,+AC0-1.652992023,1.0
220.0,0.305715131,+AC0-0.481595147,+AC0-0.114756951,2.181975514,3.879569217,+AC0-3.675563415,1.76244588,1.0
221.0,1.759646182,1.687754544,+AC0-1.54410097,+AC0-1.89445092,+AC0-0.808630725,1.416235265,0.837999604,1.0
222.0,0.546615891,+AC0-0.900337395,+AC0-1.019420475,2.548862598,0.569765188,+AC0-1.564120354,1.913664613,1.0
223.0,+AC0-0.511163804,+AC0-1.647558803,2.070183589,+AC0-3.127340177,3.447141281,+AC0-2.435723268,1.182446876,1.0
224.0,0.62483913,+AC0-0.786826053,0.907733248,+AC0-0.350257037,0.653573382,+AC0-1.480451415,2.569365201,1.0
225.0,+AC0-2.002139587,+AC0-2.625820278,+AC0-0.908798685,+AC0-1.780175222,1.197048603,3.678592367,+AC0-4.434327674,0.0
226.0,0.585207822,+AC0-1.480399294,+AC0-1.530431723,1.59253166,0.2212905,+AC0-0.046626258,1.508887162,0.0
227.0,+AC0-1.052877902,+AC0-3.290994071,+AC0-4.056301117,+AC0-0.709076386,+AC0-3.598392202,2.095930648,+AC0-6.46098926,0.0
228.0,+AC0-1.784148948,+AC0-1.101581555,0.703585651,4.190644903,2.960538584,0.014368442,1.13433461,1.0
229.0,+AC0-1.244296851,0.248019952,+AC0-0.23055755,1.667680996,+AC0-2.818316838,+AC0-1.965340223,+AC0-0.24524675,0.0
230.0,+AC0-1.286279883,1.105420521,+AC0-3.156926835,1.973857598,0.223007322,1.442712771,0.814293361,0.0
231.0,+AC0-2.619934121,+AC0-2.222209762,3.210162135,3.198226854,4.005136612,+AC0-0.869893384,+AC0-0.630160574,1.0
232.0,+AC0-0.049213489,0.006223973,+AC0-0.564329536,1.539068935,2.351554598,+AC0-2.511339401,1.41309275,1.0
233.0,1.29829612,+AC0-0.333265511,+AC0-1.853063716,+AC0-0.055402475,3.748343007,+AC0-1.126858125,+AC0-0.486259057,0.0
234.0,+AC0-1.50483579,+AC0-0.60984849,+AC0-1.535147411,1.821917704,+AC0-1.006640427,2.052719703,0.53068575,0.0
235.0,+AC0-4.988465994,+AC0-0.190696332,3.451440068,+AC0-0.75969263,1.726144265,+AC0-0.085910578,+AC0-1.854692443,1.0
236.0,+AC0-2.343340236,+AC0-0.618778362,+AC0-0.454250555,1.197642013,1.102016695,2.853788827,0.675495193,0.0
237.0,0.124122406,+AC0-1.248310169,+AC0-0.763911942,1.885789289,+AC0-1.160479836,0.645470205,+AC0-0.251871449,0.0
238.0,3.062485208,+AC0-0.168910991,+AC0-1.458126528,3.228027575,+AC0-1.221682748,+AC0-1.766620523,1.123206738,0.0
239.0,+AC0-0.903390631,+AC0-0.006481297,+AC0-1.85797724,1.905665353,+AC0-1.323631982,+AC0-0.237555458,+AC0-0.635232848,0.0
240.0,+AC0-2.279311704,+AC0-2.127285795,+AC0-1.056731488,1.487951085,1.48048431,2.653676335,2.66212605,0.0
241.0,+AC0-2.217366179,+AC0-1.667909956,3.010118131,1.283279647,1.421265031,+AC0-2.214285605,3.758296168,0.0
242.0,+AC0-0.026485744,+AC0-0.799181452,+AC0-3.372003186,3.223286509,+AC0-1.319326728,0.30100296,+AC0-0.816365227,0.0
243.0,+AC0-4.572620612,0.100533955,1.58402999,+AC0-0.55268722,+AC0-0.677374932,1.379152541,0.142473791,0.0
244.0,+AC0-2.757155815,0.781496878,3.330263276,0.231805943,3.293237578,+AC0-4.661244484,7.404736238,0.0
245.0,2.509374487,+AC0-3.113597384,+AC0-2.800003752,2.152582008,+AC0-1.289594648,1.091546428,+AC0-1.022113594,1.0
246.0,0.55052261,+AC0-0.255666433,+AC0-0.569824672,+AC0-0.502992458,+AC0-1.605193925,2.963923204,0.128325002,1.0
247.0,+AC0-1.513436965,5.149000297,+AC0-0.392046791,3.678058525,+AC0-1.582198284,+AC0-3.871147542,0.91807892,1.0
248.0,0.113810852,+AC0-1.507470826,+AC0-2.051591429,0.42305814,1.314811985,1.935011984,+AC0-1.098326042,0.0
249.0,+AC0-2.038784803,+AC0-1.097247988,0.533116796,2.483399249,2.832299983,0.333690419,+AC0-0.43079891,1.0
250.0,+AC0-4.401879009,+AC0-1.880835494,+AC0-0.18552821,+AC0-1.155767962,1.51741081,2.435939123,+AC0-4.663497109,0.0
251.0,5.189624452,+AC0-0.38035204,0.674040928,2.711903317,4.226954898,+AC0-2.08801203,3.67749718,1.0
252.0,0.09677995,+AC0-0.619040449,1.372660497,+AC0-1.551754788,+AC0-1.48809087,1.913225169,+AC0-2.730679347,1.0
253.0,+AC0-3.13692093,0.2039136,2.312981364,4.400781555,+AC0-4.786378547,1.181213418,+AC0-1.445193398,0.0
254.0,+AC0-0.845554468,1.63692121,+AC0-1.39745862,0.20748258,+AC0-2.826069911,+AC0-0.210229378,0.196019372,1.0
255.0,1.215343488,0.454075004,+AC0-0.910714666,2.839160662,+AC0-1.286710751,+AC0-1.302087805,0.340237631,1.0
256.0,+AC0-4.441796745,+AC0-1.308166634,+AC0-0.644851723,1.030750207,0.743742159,3.012145933,+AC0-1.552642907,0.0
257.0,+AC0-2.438136709,3.603286079,+AC0-3.994267383,+AC0-0.399099705,0.810791317,0.813200326,+AC0-1.674314414,1.0
258.0,+AC0-1.616073734,+AC0-0.19620202,+AC0-2.145537289,0.024236485,1.767860033,+AC0-1.738779359,+AC0-0.985096387,1.0
259.0,+AC0-1.220395543,0.727752497,0.500212481,0.941042704,1.720316779,+AC0-1.422646164,0.866285324,0.0
260.0,1.864510528,0.565854676,+AC0-1.239821336,+AC0-0.460607286,+AC0-3.684070281,3.531425966,+AC0-0.079761693,1.0
261.0,+AC0-2.745177613,+AC0-1.104988878,1.263666254,0.992078101,0.327276517,+AC0-0.581333882,3.152707213,0.0
262.0,3.144834853,+AC0-0.618456338,+AC0-1.888859712,+AC0-2.318441345,1.988406405,2.171236392,3.441841889,1.0
263.0,+AC0-0.888109498,0.019708233,+AC0-1.147750073,0.062864978,0.485839444,1.332188644,+AC0-0.531192355,0.0
264.0,0.177787063,+AC0-1.12985596,+AC0-0.274235386,3.291357335,+AC0-3.403600982,+AC0-1.136174689,0.699819954,0.0
265.0,0.778343934,0.750074063,+AC0-2.106503891,0.250449703,1.194048352,+AC0-0.297126623,1.338008142,0.0
266.0,+AC0-1.660132024,+AC0-0.926467905,+AC0-0.124129835,1.83162166,0.257862793,0.619933397,2.541203984,0.0
267.0,0.391502374,+AC0-2.231925032,+AC0-4.272946199,+AC0-0.252954061,1.472741626,2.700868622,0.236001317,0.0
268.0,+AC0-1.552466494,+AC0-1.353629812,0.298420776,+AC0-0.168358839,0.833207548,3.279510221,+AC0-0.153170021,0.0
269.0,0.470464106,0.286850275,1.31702559,4.680727621,+AC0-3.137041244,+AC0-4.619622802,2.193147335,0.0
270.0,0.410513623,+AC0-1.073639887,0.217295221,1.095006769,+AC0-1.446178928,2.216869264,0.727058624,1.0
271.0,+AC0-1.029416816,+AC0-0.315372479,1.824449963,1.232133947,0.215069127,+AC0-2.693922826,2.099729971,0.0
272.0,+AC0-3.179262441,+AC0-0.88467347,0.775792358,+AC0-0.109996168,3.815630366,0.42134604,2.157909715,0.0
273.0,+AC0-0.284107695,+AC0-1.754920326,1.174448898,2.289448917,1.288249759,1.153113388,0.398870457,1.0
274.0,2.484381003,+AC0-1.389177574,+AC0-1.437494455,1.100872692,+AC0-1.444003721,0.938352619,1.490174669,1.0
275.0,2.683861892,+AC0-4.700917185,1.40041866,1.346969161,+AC0-1.304076421,4.611424426,0.692202456,1.0
276.0,+AC0-6.129668144,4.738226808,0.25347735,+AC0-1.393228031,1.964849465,+AC0-3.41088064,+AC0-5.015263697,1.0
277.0,+AC0-2.592618507,+AC0-0.264751368,0.600961775,+AC0-0.352739735,2.683771227,+AC0-0.698221403,2.476740123,0.0
278.0,+AC0-2.263612351,2.126844821,+AC0-1.563018693,+AC0-1.675057199,0.025071265,1.927114045,0.764295402,0.0
279.0,+AC0-0.560748733,+AC0-0.157070531,+AC0-1.695140995,0.454258111,1.54203353,0.351700673,1.822181262,0.0
280.0,1.407604717,+AC0-1.27403814,+AC0-3.740198128,0.637889095,1.148405803,1.561490156,+AC0-0.060036533,0.0
281.0,+AC0-0.443086638,+AC0-2.352052331,+AC0-1.479476129,1.066032559,+AC0-0.939353154,1.619963836,+AC0-2.420080801,0.0
282.0,+AC0-5.173834525,+AC0-0.832567425,3.814078611,+AC0-1.137651477,1.297219261,+AC0-0.634693097,+AC0-1.394846266,1.0
283.0,3.66109756,+AC0-2.309110531,+AC0-2.734424094,3.635042845,0.37611387,3.827175636,0.026171935,1.0
284.0,0.624366027,+AC0-3.762935912,+AC0-1.629942509,1.238799086,+AC0-0.401241677,0.129116588,0.383299126,1.0
285.0,+AC0-0.441543324,+AC0-2.207321539,+AC0-2.668634637,0.778623519,0.189522048,3.35459343,0.409553081,0.0
286.0,+AC0-5.499852228,+AC0-1.750756276,+AC0-0.640523136,0.407010888,+AC0-1.606883355,1.974734162,+AC0-3.077340152,0.0
287.0,+AC0-4.252103364,+AC0-1.352355773,1.092130849,1.571333506,+AC0-2.322761166,2.433554673,+AC0-0.046495034,0.0
288.0,+AC0-1.96409995,+AC0-1.402303207,3.562095299,0.391376977,+AC0-0.84401949,1.855761818,3.551641608,1.0
289.0,0.489450916,0.377926104,+AC0-2.884146172,0.50974013,+AC0-0.167083939,2.295174418,0.427387406,0.0
290.0,+AC0-3.219872985,0.375194492,1.64994671,1.482105062,1.0462769,+AC0-2.201671562,4.04329901,0.0
291.0,+AC0-0.886137099,+AC0-1.125871684,+AC0-0.291209868,2.596016198,1.279572658,1.261763337,0.328405811,1.0
292.0,+AC0-1.30518441,+AC0-1.107092549,2.470143354,2.11895625,1.762891673,+AC0-0.022296931,0.807895795,1.0
293.0,+AC0-2.625174664,+AC0-0.572031397,1.609901562,0.995255654,0.318017061,+AC0-1.18468912,2.201416622,0.0
294.0,0.49702766,+AC0-4.501008255,+AC0-0.720715327,3.177121982,2.53614682,+AC0-2.032103415,3.350155927,1.0
295.0,0.591232458,+AC0-0.001954662,1.195557933,1.804635255,+AC0-0.309608856,+AC0-0.344142716,2.280094899,0.0
296.0,+AC0-1.415645615,+AC0-0.948497907,+AC0-0.63834242,1.537135066,1.631884351,0.143543317,3.256333414,0.0
297.0,+AC0-3.853828776,+AC0-1.86823305,1.41524288,1.591272878,+AC0-0.062191189,2.390216064,1.798356068,0.0
298.0,1.137548388,+AC0-0.312700661,+AC0-1.40331843,0.531703456,+AC0-0.584180107,+AC0-2.711620839,2.720059239,0.0
299.0,+AC0-3.000021563,+AC0-0.47420736,1.690253883,1.534788299,1.615527086,+AC0-0.55376742,0.051771594,1.0
300.0,+AC0-2.69058317,+AC0-1.314308368,0.67625093,+AC0-0.041387321,+AC0-0.074872594,1.530247544,+AC0-1.818450848,1.0
301.0,0.660365183,0.658653258,+AC0-0.974905706,2.124386339,0.562971319,+AC0-1.735898312,1.333438049,1.0
302.0,0.969600354,+AC0-3.873654979,1.370101547,2.435082107,0.35564807,3.217242733,2.43431229,1.0
303.0,2.668150812,+AC0-3.916033867,+AC0-0.074912656,+AC0-0.712558109,1.17774678,0.093916719,+AC0-0.328378522,1.0
304.0,+AC0-3.273573184,+AC0-1.254338354,2.682546001,1.222556044,1.141515565,+AC0-0.728922858,4.472115939,0.0
305.0,+AC0-1.772238544,0.446927461,+AC0-1.533814526,2.003013093,3.603647172,+AC0-0.452172972,+AC0-3.646472989,1.0
306.0,+AC0-2.254441392,+AC0-0.181272307,+AC0-0.374981186,+AC0-0.641099132,3.268848089,+AC0-1.137355411,3.739759196,0.0
307.0,+AC0-2.663491728,+AC0-2.791736765,+AC0-1.968158211,0.220643916,1.706019629,3.889013696,2.720284244,0.0
308.0,1.635803171,+AC0-0.234380763,+AC0-2.304228608,1.610400036,+AC0-1.097213746,+AC0-0.193123435,+AC0-0.172241138,0.0
309.0,+AC0-0.376044811,+AC0-1.442831171,+AC0-0.870774069,1.296598915,+AC0-0.213573588,0.989835097,+AC0-1.428807471,0.0
310.0,1.648924474,1.892232711,1.23609355,0.766091055,3.402389029,+AC0-2.486629556,6.008854208,1.0
311.0,+AC0-2.994520746,+AC0-0.240734541,1.273841102,+AC0-0.143859163,2.207347624,0.181570915,+AC0-1.072446111,1.0
312.0,+AC0-4.83261116,+AC0-2.361072369,4.950822862,+AC0-1.838886555,1.058911133,0.202572918,+AC0-2.171343633,1.0
313.0,+AC0-1.628097854,1.296939726,+AC0-0.107772851,0.869939501,3.019096498,0.456299527,0.594901098,0.0
314.0,+AC0-2.10659447,1.017836215,2.23646938,2.272230155,+AC0-1.373828907,+AC0-2.231717303,1.313860721,0.0
315.0,3.096340475,+AC0-3.111850827,+AC0-4.337573445,2.325209001,2.258373221,1.142289198,0.013357278,1.0
316.0,+AC0-0.425371533,1.238848345,+AC0-1.335193504,1.940137118,1.96648374,0.104978381,+AC0-1.922671396,1.0
317.0,+AC0-4.244443842,0.599377262,4.469807043,1.92080172,+AC0-1.350803998,+AC0-3.690634295,4.288667532,0.0
318.0,+AC0-1.938235165,+AC0-2.488360249,+AC0-0.85981132,0.812293755,+AC0-2.253887188,1.480428729,+AC0-2.957553958,0.0
319.0,+AC0-2.228778607,+AC0-1.034194946,0.921878168,+AC0-0.161100226,2.694175463,+AC0-0.803583773,2.316583272,0.0
320.0,+AC0-0.686679583,+AC0-3.020882327,+AC0-0.399128476,2.902398068,2.594570107,+AC0-3.42290737,0.468330323,1.0
321.0,+AC0-0.071526396,+AC0-0.298655096,+AC0-2.200538846,1.683788192,+AC0-1.506103295,0.155929658,+AC0-0.779829007,0.0
322.0,2.646115435,+AC0-0.449973403,+AC0-4.573946451,+AC0-0.045237912,3.849044966,1.139323078,+AC0-0.488345281,0.0
323.0,+AC0-3.285803375,1.184246206,+AC0-2.015927409,0.57063152,2.056602881,3.359629787,0.931078465,0.0
324.0,4.524771537,+AC0-0.524202989,+AC0-3.870149321,3.056191989,0.058291732,1.012686692,+AC0-1.231954325,1.0
325.0,+AC0-0.213847524,+AC0-2.515762071,2.83923853,2.741098977,1.001383887,1.325265593,2.914469166,1.0
326.0,+AC0-1.392686038,1.319073307,0.623623509,3.57094008,+AC0-1.589461558,0.202748799,+AC0-0.491652551,0.0
327.0,3.98495812,+AC0-1.634193596,+AC0-1.989253497,0.348185924,1.886651029,1.285180255,2.767157405,1.0
328.0,3.038895908,+AC0-2.665843657,+AC0-1.490830721,2.806737521,3.200184447,+AC0-1.194293931,1.686512224,1.0
329.0,1.392728812,+AC0-1.563115483,+AC0-5.029715705,+AC0-0.14982309,+AC0-0.171401568,2.74581834,+AC0-0.551683935,0.0
330.0,+AC0-0.828548862,+AC0-1.253255499,1.294462681,0.621825762,1.471996878,0.877483573,+AC0-1.129854827,1.0
331.0,2.664537422,0.504150991,+AC0-1.317787397,+AC0-2.817909514,+AC0-1.205372552,2.674730324,3.09905486,1.0
332.0,0.597812187,0.076424922,+AC0-0.111258912,0.804401457,1.382899595,+AC0-2.404551641,3.453014147,0.0
333.0,+AC0-1.904318739,+AC0-1.998720664,0.949570545,1.572483221,+AC0-2.15011756,+AC0-0.628305308,+AC0-1.781651819,0.0
334.0,+AC0-4.034219774,+AC0-1.245914635,2.591351332,+AC0-0.146699184,1.295986743,0.677541169,+AC0-0.953286976,1.0
335.0,1.418063913,+AC0-0.159779787,0.137654618,0.626105755,+AC0-1.481343665,+AC0-1.945741032,+AC0-0.689292785,0.0
336.0,+AC0-3.077603673,+AC0-3.069404205,5.094382126,2.112990558,2.133635175,+AC0-1.193377992,+AC0-1.956538847,1.0
337.0,+AC0-1.011533364,2.308288623,1.705463379,3.094887359,1.411367191,+AC0-5.199662915,2.621552305,1.0
338.0,+AC0-0.87259228,+AC0-2.754289686,0.683718341,2.650368226,+AC0-2.916745613,+AC0-1.274902334,+AC0-2.144244362,0.0
339.0,+AC0-1.615191188,+AC0-2.47213566,+AC0-0.250066831,1.041213094,0.917951837,+AC0-0.45919294,4.940053725,0.0
340.0,+AC0-0.178849168,+AC0-1.147030406,+AC0-1.048319535,+AC0-0.146477856,0.97949551,2.940134809,+AC0-0.66938657,0.0
341.0,2.864333172,0.66264498,+AC0-4.804556719,2.48318455,+AC0-3.939295979,2.492595082,+AC0-2.701406904,1.0
342.0,1.084148863,+AC0-1.526277726,+AC0-1.475093451,0.230183632,+AC0-0.108019227,+AC0-0.045308695,0.085050081,1.0
343.0,1.666744021,+AC0-1.52838265,+AC0-2.04521337,0.890557595,2.444052796,+AC0-0.304369855,2.065728297,1.0
344.0,0.576112177,+AC0-1.698590959,1.234964242,0.411287211,2.901578614,+AC0-2.715170794,2.191859787,1.0
345.0,0.58577637,+AC0-2.261525765,+AC0-0.154649279,1.064846737,2.478165855,+AC0-1.889778033,2.586432022,1.0
346.0,1.800185608,+AC0-2.595862443,+AC0-3.423895789,1.328441238,+AC0-0.835875327,1.481459955,0.994854424,1.0
347.0,+AC0-1.107686442,0.419847179,+AC0-0.784379937,0.489854092,4.140065941,2.333638481,+AC0-1.815198368,0.0
348.0,1.769986727,0.772538265,0.649892696,0.665294954,+AC0-0.768161622,+AC0-0.889425792,2.648944119,1.0
349.0,1.236065726,+AC0-2.088223392,0.561290826,+AC0-1.729237552,+AC0-0.820016612,3.170189091,+AC0-4.041148175,1.0
350.0,+AC0-2.600329309,+AC0-1.290502036,2.448420348,1.437260011,2.872859896,+AC0-0.854529922,+AC0-1.102217986,1.0
351.0,3.795331116,+AC0-5.103104469,1.502398169,1.327884139,+AC0-2.311153278,5.553256265,2.733986236,1.0
352.0,1.27449636,+AC0-2.511492325,0.382559723,2.715172739,+AC0-0.288362936,2.283241726,1.501072134,1.0
353.0,+AC0-0.847851439,+AC0-1.182027874,0.27140538,0.582182652,2.343851175,+AC0-0.522942389,2.145083279,0.0
354.0,0.697413744,+AC0-2.102824858,+AC0-0.104777111,+AC0-2.75950978,3.835418965,+AC0-0.531325325,1.525044452,1.0
355.0,+AC0-4.902445625,+AC0-0.665739714,2.699210099,1.728527493,1.32193595,1.074921259,1.611813638,0.0
356.0,1.117341779,+AC0-2.983135483,0.463419934,3.000766306,+AC0-0.642555958,0.465851117,+AC0-0.55847561,0.0
357.0,1.041915557,1.363517928,1.402426931,2.640953361,+AC0-1.372456858,+AC0-2.626018574,3.43973372,0.0
358.0,+AC0-3.013393813,+AC0-0.505787282,+AC0-0.65196241,+AC0-0.707823136,+AC0-1.204646365,4.024826274,0.339436235,0.0
359.0,+AC0-2.252408848,+AC0-2.923768893,+AC0-0.622918038,0.191839018,+AC0-2.615010091,1.274305092,+AC0-3.976483633,0.0
360.0,+AC0-2.438665553,+AC0-3.50468229,+AC0-2.409751844,+AC0-1.344681502,4.407302202,3.386602502,2.165801374,0.0
361.0,3.632166776,+AC0-1.284282394,+AC0-2.141628184,0.495085579,2.477553365,0.499045553,1.837355596,1.0
362.0,+AC0-1.643084037,+AC0-0.471080702,0.222911476,1.877629312,2.469552966,+AC0-0.021494123,+AC0-2.398270661,1.0
363.0,0.94380087,+AC0-0.879667109,+AC0-1.774053278,3.478484629,+AC0-0.254345217,+AC0-1.358062477,1.281925544,1.0
364.0,0.262497862,+AC0-1.685705263,0.338691867,1.081434391,+AC0-0.995296191,+AC0-0.902954829,3.725729501,0.0
365.0,+AC0-4.767311233,+AC0-0.245717716,+AC0-1.88996933,+AC0-0.116624071,2.042416985,1.975791616,+AC0-3.7252244,0.0
366.0,+AC0-0.276054846,0.218411546,+AC0-3.955650594,0.888880804,0.546417056,0.033951672,+AC0-0.70466805,1.0
367.0,3.284414316,+AC0-4.159538202,+AC0-2.26108475,0.159527227,+AC0-0.861255751,2.510889581,1.39885364,1.0
368.0,+AC0-3.420203667,1.145895432,0.445298637,+AC0-0.019282419,2.839288162,+AC0-0.56097811,+AC0-3.201853102,1.0
369.0,1.244042851,+AC0-2.465734534,+AC0-3.887529546,2.233804426,+AC0-0.618174838,0.838172887,+AC0-1.570153891,1.0
370.0,1.469421344,+AC0-1.341061775,1.450817239,1.748870042,2.422876473,+AC0-3.065933713,2.157878307,1.0
371.0,+AC0-2.485168696,+AC0-1.009283719,+AC0-4.66095149,0.47823593,+AC0-1.340586966,4.170449393,+AC0-2.090361332,0.0
372.0,+AC0-2.118078341,+AC0-2.560854822,+AC0-0.797106992,0.323211965,+AC0-0.52711028,3.086747997,+AC0-2.520334223,0.0
373.0,+AC0-0.972952656,1.926233331,+AC0-0.979577311,+AC0-1.134247362,0.510836697,+AC0-1.417999466,+AC0-0.101724645,1.0
374.0,+AC0-2.493402775,+AC0-1.816875871,2.048086823,1.240325732,1.958967468,0.473075429,+AC0-0.600034154,1.0
375.0,2.130866128,+AC0-1.050049577,+AC0-0.182559512,0.948857184,2.78388718,+AC0-1.198078716,3.654805327,1.0
376.0,+AC0-1.210442904,+AC0-0.713919725,+AC0-0.40248465,2.033803971,0.533503547,1.075882717,0.329818384,0.0
377.0,1.824193746,+AC0-3.037112401,+AC0-0.40800985,3.245619895,1.558216249,2.832982388,0.585740646,1.0
378.0,1.90951554,+AC0-1.365334295,+AC0-1.402893985,2.654201306,0.650170585,2.652619687,+AC0-0.493836065,1.0
379.0,+AC0-1.662667189,+AC0-2.982720337,+AC0-1.86060211,+AC0-0.495122056,3.31819954,1.943128773,2.564829402,0.0
380.0,+AC0-1.564101199,1.202662349,+AC0-1.646536712,+AC0-0.906797933,+AC0-0.366069758,2.660875744,1.117163222,0.0
381.0,+AC0-2.782130988,+AC0-1.381875325,0.169552902,0.821836718,+AC0-0.49949771,+AC0-0.795837355,4.989297317,0.0
382.0,+AC0-1.390267541,+AC0-1.577905177,0.559460349,2.620815689,3.360118267,0.044143092,+AC0-2.586663686,1.0
383.0,1.004702069,+AC0-4.521360136,+AC0-0.506152982,1.477988099,2.24658432,+AC0-1.523423649,+AC0-0.693510247,1.0
384.0,+AC0-0.104860164,+AC0-1.219418433,+AC0-1.117414971,2.734317645,+AC0-1.376994015,+AC0-1.910942852,+AC0-2.292075129,1.0
385.0,2.316934752,+AC0-1.765646756,+AC0-3.142249372,+AC0-0.896767346,1.303792751,1.672411791,+AC0-0.964795146,1.0
386.0,+AC0-1.577719764,+AC0-0.951959373,+AC0-0.268934164,+AC0-0.226795132,2.031646643,+AC0-0.612471296,2.148967097,0.0
387.0,+AC0-0.630823511,0.25416303,+AC0-1.466816837,1.240220984,1.638016968,1.538249008,+AC0-1.242029527,0.0
388.0,1.455947385,+AC0-0.481695767,+AC0-2.50231376,2.682689065,+AC0-1.734331273,0.079200653,+AC0-0.838856348,1.0
389.0,+AC0-1.722539295,+AC0-1.760806138,1.941921651,0.593022747,+AC0-0.045434962,+AC0-1.490277265,3.782451601,0.0
390.0,+AC0-0.153110977,+AC0-2.489734041,+AC0-2.194768088,+AC0-0.590088534,3.560605401,1.828832509,0.205756573,0.0
391.0,+AC0-2.708543939,+AC0-0.979013043,+AC0-2.106232861,1.467754573,+AC0-1.546060521,0.296080721,+AC0-2.589555547,0.0
392.0,0.490259358,+AC0-0.285924292,2.282679716,+AC0-0.09953192,+AC0-0.034051628,+AC0-2.245436972,2.124385261,1.0
393.0,+AC0-4.561322305,2.126360339,+AC0-3.325207918,+AC0-1.062219818,2.928190087,4.126126894,+AC0-0.609772001,0.0
394.0,+AC0-2.258040786,+AC0-1.917480134,1.804333022,0.052867324,+AC0-3.268090827,+AC0-0.780899877,+AC0-2.395380818,0.0
395.0,+AC0-0.05648831,0.557703588,+AC0-0.496449891,1.292458723,+AC0-0.807030471,+AC0-0.116164037,+AC0-1.517382368,0.0
396.0,2.825907603,+AC0-1.11932847,+AC0-1.648692426,0.958924069,0.436684639,0.644316961,1.601038247,1.0
397.0,0.481356292,+AC0-0.140110818,+AC0-2.940686361,3.603661679,+AC0-3.465855278,2.215774651,+AC0-0.856561122,0.0
398.0,0.780136136,+AC0-1.562170681,0.86788733,3.27917014,3.136769659,0.853513595,+AC0-0.117891307,1.0
399.0,+AC0-1.037014436,2.611286502,+AC0-2.975672075,0.409859466,+AC0-0.583967206,3.587746764,4.405949342,0.0
400.0,+AC0-1.455035126,+AC0-0.094436686,+AC0-1.810406774,0.631183733,2.116621914,+AC0-2.282721694,+AC0-1.590347457,1.0
401.0,1.259489608,+AC0-0.154944028,+AC0-2.828254735,2.609970506,1.198980781,+AC0-0.754083304,0.108348642,1.0
402.0,1.324477928,1.716616374,+AC0-0.970105325,+AC0-1.087421365,+AC0-0.47895952,0.242746815,0.149530447,1.0
403.0,+AC0-1.122360942,+AC0-0.755385226,+AC0-0.938569856,0.462277508,1.779085817,0.853567834,1.291181186,0.0
404.0,+AC0-3.894363922,+AC0-0.928452096,+AC0-0.354897427,0.804823296,2.426173524,3.119413155,0.872470725,0.0
405.0,0.773148531,+AC0-1.002034226,+AC0-0.572641404,0.655668609,+AC0-0.577256351,+AC0-0.665251625,0.247923104,1.0
406.0,1.108970953,0.034656646,1.013509588,+AC0-0.134653708,3.024652363,+AC0-2.096181368,3.411549677,1.0
407.0,0.805328794,+AC0-0.377444111,+AC0-0.302493264,1.718357761,+AC0-2.685612001,+AC0-2.047090187,+AC0-0.250708498,0.0
