geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,damage_grade
13,1362,1828,3,10,9,6,0,1,1
26,1401,1938,2,20,10,4,0,1,1
17,1080,9219,2,30,8,4,0,1,2
8,678,816,3,30,8,8,0,1,2
20,236,141,2,15,5,7,0,1,1
17,409,8987,2,0,7,7,0,1,2
8,495,5936,2,20,6,7,0,1,2
16,547,10804,2,35,14,6,0,1,2
20,173,3258,2,0,7,4,1,0,0
4,598,8152,2,10,8,5,0,1,1
17,680,3222,2,5,5,5,0,1,2
20,215,4968,2,10,6,5,0,0,1
10,1174,11024,2,15,4,5,0,1,2
7,555,11805,2,20,9,4,0,1,1
8,678,3362,2,20,11,6,0,1,2
6,673,1677,3,100,10,6,1,0,1
10,1278,11549,2,0,8,5,0,1,1
6,1170,11850,2,10,8,6,0,1,1
21,363,7868,1,35,5,3,0,1,2
7,617,7123,2,0,10,5,0,1,2
10,1174,7987,2,10,5,5,0,1,2
21,1426,2464,3,20,6,6,0,1,2
4,148,5076,2,30,7,5,0,1,1
3,574,8555,3,20,4,6,0,1,1
8,145,2377,3,10,5,8,0,1,2
4,571,7796,2,10,7,5,0,1,2
8,501,9709,2,15,8,5,0,1,2
11,765,8332,2,40,11,7,1,1,2
0,357,1151,2,40,5,5,0,1,1
22,478,168,2,0,6,5,0,1,1
10,1382,11935,2,15,9,5,0,1,1
3,1006,7021,3,35,9,7,1,0,2
6,931,4371,2,100,7,6,0,1,2
22,1152,11726,2,5,8,5,0,1,1
11,883,4547,4,45,7,10,0,0,1
21,956,8472,2,0,5,5,0,1,2
8,1414,11124,3,55,6,5,0,1,1
8,1225,6276,2,15,5,5,0,1,2
16,1410,390,2,15,9,5,0,1,1
11,660,2390,2,25,12,7,1,0,1
13,846,6387,2,50,6,5,0,1,1
0,793,4288,2,25,20,6,0,0,1
26,1085,2053,2,35,5,6,0,1,1
26,74,10214,2,50,15,5,0,1,1
5,226,8274,2,15,5,4,0,1,1
0,1274,2521,1,0,5,3,0,1,1
4,55,1996,2,50,8,5,0,1,2
8,66,4635,3,30,11,7,0,1,1
13,257,1700,1,25,6,2,0,1,0
20,1402,3794,2,5,9,5,0,1,1
6,376,10236,2,0,13,6,0,0,0
7,749,8277,2,35,7,5,0,1,2
7,1188,4058,2,0,11,5,0,1,1
8,463,5638,3,45,17,10,0,0,1
27,548,10720,3,10,7,5,0,1,1
17,1357,3408,2,25,8,5,0,1,2
21,1128,8979,2,20,5,4,0,1,2
20,1402,1708,2,10,6,5,0,1,1
26,762,9130,3,15,19,9,0,1,1
17,1005,12092,2,40,7,4,0,1,2
7,709,4462,2,75,3,5,0,1,1
21,1093,6438,3,15,7,6,0,1,1
12,93,9745,1,15,5,4,0,1,1
16,959,1518,2,5,4,5,0,1,1
26,39,1851,2,995,27,6,0,0,0
8,217,12361,3,20,5,8,0,1,1
6,376,5049,2,15,19,9,0,0,0
9,210,9132,1,5,6,2,1,1,2
17,1381,11475,3,10,7,6,0,1,2
17,51,10257,3,80,8,7,0,1,2
4,734,265,2,80,6,5,0,1,2
17,856,5891,2,10,9,4,0,1,2
6,673,2685,3,40,6,5,1,1,1
11,883,2822,4,80,9,8,0,0,1
4,747,3476,2,10,11,5,0,1,0
6,537,10217,2,30,13,6,0,1,1
26,991,2170,2,15,5,6,0,0,2
26,1023,10220,1,10,8,4,0,0,0
20,863,4807,2,20,9,7,0,0,1
17,1357,3408,2,60,8,5,0,1,1
11,131,11392,2,70,9,4,0,1,2
27,1394,7659,1,15,13,3,0,0,1
12,204,6119,1,25,6,3,0,1,1
20,368,5980,2,45,6,5,0,1,1
10,735,9632,2,20,5,4,0,1,1
20,517,887,2,50,9,7,0,1,1
6,1253,8759,4,85,6,8,0,0,2
10,1278,4825,2,40,4,5,0,1,1
17,680,273,2,10,11,5,0,1,2
20,1209,7053,2,15,8,5,0,1,1
27,1106,4888,2,85,12,4,1,0,2
27,1155,1757,2,30,8,6,1,1,1
4,219,811,3,15,10,5,0,1,1
9,713,12239,2,5,10,5,0,0,0
6,855,2519,2,15,8,8,0,1,2
17,944,8232,2,5,5,4,0,1,2
26,36,8124,1,10,6,4,0,0,0
26,1132,3071,1,0,4,3,0,0,0
0,757,8872,1,20,7,3,0,1,1
8,1343,617,2,0,10,8,0,1,1
4,689,11314,2,25,7,5,0,1,1
4,219,12132,2,15,8,4,0,1,1
6,37,677,2,15,6,5,0,1,1
17,421,10164,3,40,8,6,0,1,2
25,1044,8132,2,35,5,5,0,1,1
17,648,7840,2,5,10,5,0,1,2
4,1282,3484,3,35,6,7,0,1,1
10,1397,1591,1,15,5,3,0,1,2
11,883,10852,4,90,11,8,0,0,1
20,254,10698,2,10,16,6,0,0,1
9,230,8178,1,0,8,3,0,0,1
20,158,12327,2,10,14,4,0,0,1
6,1041,10563,2,10,1,5,0,1,2
7,728,4424,1,0,5,3,0,0,1
27,1155,5077,2,25,5,6,0,1,2
26,740,7163,2,30,5,7,0,1,1
7,936,7115,1,0,7,3,0,1,1
17,1313,1349,2,25,9,5,0,1,2
20,953,9111,2,15,6,4,0,0,1
6,1255,3105,2,5,8,8,0,1,1
10,142,5123,2,25,4,7,1,1,2
11,147,9813,1,5,17,3,0,0,0
20,251,11732,2,0,8,8,0,0,1
10,661,9789,2,25,9,4,0,1,2
7,1166,406,1,5,12,3,1,0,1
13,257,8352,2,35,3,6,1,0,1
7,157,10036,2,45,4,5,0,1,1
26,240,9611,2,25,7,5,0,1,1
6,460,4062,2,0,12,8,0,0,1
6,1181,7246,2,70,7,8,0,1,1
4,519,10400,2,55,11,5,0,1,2
8,696,5091,2,15,8,6,0,1,1
22,1152,102,2,10,7,5,0,1,1
10,70,2374,2,0,7,5,0,1,0
20,158,621,2,5,9,5,0,0,1
20,136,9700,2,20,10,6,0,0,1
27,269,6906,2,35,15,5,0,0,1
26,491,2258,2,15,7,5,0,1,1
21,363,2767,3,60,3,12,0,1,2
3,720,4522,3,80,7,8,1,0,1
7,728,11738,3,20,4,6,0,1,1
8,613,10491,3,15,10,7,0,1,1
17,1119,12390,2,15,6,5,0,1,2
1,228,7984,3,35,8,8,1,1,1
22,835,7853,2,10,4,4,0,1,1
6,487,12198,2,15,3,5,0,1,2
26,39,11440,1,5,23,3,0,0,0
20,492,6103,3,0,6,6,0,0,1
20,251,1863,2,10,5,6,0,1,0
11,126,9338,2,10,7,4,0,1,2
26,432,10609,2,25,9,5,0,1,2
3,1006,6577,2,30,8,5,1,0,2
26,435,6057,1,5,6,4,0,0,1
18,371,5198,2,25,4,7,0,0,2
0,1302,10049,3,20,15,8,0,1,2
3,1006,8560,3,30,9,7,1,0,2
11,660,4377,4,55,5,10,0,0,1
8,98,1056,2,20,8,6,0,1,2
8,1415,7095,2,5,6,5,0,1,2
17,233,7972,3,30,5,6,0,1,2
7,1166,6034,2,5,7,5,0,1,1
22,378,50,2,15,6,4,0,1,1
27,181,4369,3,50,7,6,0,0,2
8,827,9071,3,5,8,9,0,1,1
27,422,11088,2,30,6,4,1,0,2
7,1040,11776,2,10,9,4,0,1,1
8,900,1593,3,20,10,8,0,1,1
3,720,4522,2,25,10,7,1,0,1
10,76,5289,2,30,4,3,0,1,1
11,1374,7990,3,25,13,7,0,1,2
6,104,11366,2,10,11,5,0,1,2
28,687,1762,2,20,5,5,0,1,1
20,158,2452,1,0,5,3,0,0,0
9,772,2530,2,10,5,5,0,1,1
13,1141,10515,3,45,11,7,0,1,1
10,575,9998,2,5,31,7,0,1,1
15,579,5978,2,45,8,6,0,1,1
26,39,11440,2,0,13,7,0,0,0
8,1403,2038,2,30,7,6,0,1,1
7,964,5907,2,30,6,4,0,1,1
17,446,11687,2,10,3,5,0,1,2
17,856,11481,2,20,8,5,0,1,2
21,363,9414,3,30,8,8,0,1,2
20,1138,3963,2,10,8,4,0,1,1
17,414,9782,1,15,10,5,0,1,2
11,1416,12311,2,40,21,7,0,1,1
18,751,11557,1,5,8,3,0,1,0
22,355,5234,1,0,7,3,0,1,0
30,710,7455,2,10,14,6,0,1,1
13,1258,6947,2,45,8,5,0,1,1
4,388,2826,3,10,8,6,0,1,2
8,463,8236,2,25,5,6,0,1,2
4,821,10586,2,10,5,2,0,1,1
11,765,5373,2,5,19,7,0,0,0
4,512,9988,2,0,4,5,0,1,2
9,210,5841,1,15,10,3,0,0,1
17,306,3342,1,10,6,2,0,1,2
7,49,5993,2,20,13,8,0,1,2
21,1406,10862,3,80,5,5,0,1,2
11,883,3074,4,85,9,11,1,0,1
1,1122,5631,2,15,4,5,0,1,1
22,171,4266,2,15,9,5,0,1,2
17,303,9453,2,5,4,4,0,1,1
15,1299,11248,2,20,5,4,0,1,1
6,1350,1299,3,25,9,6,0,1,1
26,1216,8643,2,80,8,4,0,1,1
26,36,6436,1,0,3,3,0,0,2
26,432,12443,1,35,5,4,0,1,1
10,356,6217,3,20,6,5,0,1,1
12,331,6923,2,20,6,4,0,1,2
14,1395,8422,1,20,8,3,0,1,1
6,855,2426,2,40,8,7,0,1,1
11,765,8332,3,15,10,8,0,1,1
13,783,1016,3,0,7,6,0,1,1
8,395,2635,3,25,10,7,0,1,2
7,641,2069,2,30,7,4,0,1,1
7,895,440,2,30,11,5,0,1,2
26,39,1851,1,10,31,4,0,0,1
27,181,4733,2,15,15,6,0,0,0
26,886,9779,2,20,4,5,0,0,1
25,745,3003,1,15,4,2,0,1,1
21,581,11127,3,0,9,7,0,1,2
27,1106,6874,3,20,13,9,1,0,2
13,557,4050,2,20,5,7,0,1,0
17,198,2075,2,15,4,7,0,1,2
7,964,11316,2,25,5,5,0,1,1
22,165,10190,2,45,7,4,0,1,0
7,1273,2649,1,15,2,2,0,1,1
11,660,9780,1,10,8,3,1,0,1
11,938,1459,3,20,10,10,1,1,1
26,432,7837,3,15,9,5,0,1,0
26,36,8124,2,15,6,5,0,0,0
17,566,7914,3,15,6,7,0,1,2
27,181,1722,4,100,11,10,0,0,2
8,463,6973,2,25,7,5,1,0,1
6,1253,4063,2,5,16,5,0,0,0
11,883,9474,4,85,4,10,1,0,1
4,1342,5825,2,0,6,5,0,1,1
6,275,6876,2,15,6,6,1,0,1
6,104,4521,2,10,6,6,0,1,1
3,175,5357,4,80,10,9,1,1,1
4,144,2765,2,10,8,4,0,1,1
17,715,2060,3,5,8,7,0,1,2
20,517,887,2,0,4,6,0,1,0
26,435,3812,2,25,8,6,0,1,1
18,1317,11887,1,20,12,3,0,1,2
10,310,11030,1,0,12,3,0,0,1
20,251,1863,2,10,4,5,0,1,2
26,919,9760,3,25,21,8,0,1,1
9,670,7949,2,20,7,4,0,1,1
10,603,3777,2,15,5,4,0,1,1
21,471,7200,3,25,6,6,0,1,1
6,933,7282,2,10,9,5,0,1,1
13,503,2580,2,25,5,5,0,1,1
8,374,4551,2,35,5,5,0,1,2
10,1174,9536,2,15,20,5,0,1,2
8,1008,11209,2,10,10,4,0,1,1
8,1414,6594,2,5,5,5,0,1,1
16,1399,580,2,5,8,5,0,1,1
14,429,10145,2,5,5,5,0,1,0
8,178,8196,3,30,5,6,0,1,1
15,602,6803,2,20,5,5,0,1,2
13,778,7921,2,0,9,5,0,1,2
17,648,5029,1,10,8,4,0,1,2
10,151,7723,2,10,20,6,0,0,0
26,264,3463,1,5,11,3,0,0,0
13,199,1022,1,40,6,2,0,1,0
3,1006,8077,3,70,11,6,1,0,1
22,117,4580,1,10,5,3,0,1,1
11,660,12077,3,25,11,10,0,0,1
27,181,5254,5,100,8,10,0,0,1
10,1278,10688,2,20,9,5,0,1,1
27,181,3368,5,100,7,13,0,0,1
7,936,10398,2,5,4,5,0,1,1
25,50,1097,2,120,7,5,0,1,1
7,746,10920,2,25,11,5,0,1,1
7,108,7942,2,35,10,7,0,1,1
20,492,5274,2,10,8,5,0,1,1
3,1387,2486,5,25,3,10,0,0,1
12,68,6758,3,20,8,5,0,1,2
13,20,11542,2,15,10,4,0,1,1
17,229,9770,2,5,10,6,0,1,2
26,39,11440,1,20,7,3,0,0,0
20,1217,9581,1,0,6,3,0,1,0
6,376,1025,2,15,9,5,0,1,1
27,1394,7659,3,30,12,7,1,0,1
25,889,446,2,5,5,5,0,1,1
6,1041,6224,2,10,11,6,0,1,2
21,941,61,2,5,6,5,0,1,2
9,568,2796,2,5,8,5,0,1,2
25,745,8909,2,40,6,5,1,1,1
20,1161,10846,4,70,9,10,0,1,1
7,555,11805,2,10,7,4,0,1,1
26,39,9133,1,20,10,2,0,0,1
17,944,483,3,25,10,6,0,1,2
26,1401,11213,1,5,13,4,0,0,1
16,837,6953,2,0,7,6,0,1,1
6,1253,20,4,10,8,12,0,0,1
27,1000,1730,3,25,10,8,1,1,2
20,11,4744,3,50,3,5,0,1,1
8,597,11842,3,25,5,6,0,1,1
8,440,4926,2,15,6,6,0,1,2
21,819,11814,3,20,7,7,0,1,2
0,1347,10357,2,10,5,5,0,1,1
26,366,4785,3,65,6,5,1,1,1
4,707,2875,1,10,5,3,0,1,1
3,1229,1072,3,25,15,6,0,0,1
26,110,3299,2,15,17,7,0,1,1
17,247,3997,4,20,10,9,0,0,2
9,210,5841,1,0,7,3,0,0,0
26,1050,11056,3,10,22,9,0,0,1
13,523,3703,2,15,7,5,0,1,1
4,1389,2013,3,45,13,6,0,1,2
6,453,3656,2,0,9,5,0,1,2
21,9,9101,2,5,13,5,0,0,1
25,1335,1894,1,5,6,3,0,1,1
8,463,2386,2,20,5,4,0,1,2
8,827,8382,3,35,7,7,0,1,2
17,1196,2198,3,50,7,6,0,1,2
5,940,11274,2,45,13,7,0,1,1
10,1227,11029,2,60,8,6,0,1,2
22,649,4212,3,15,11,10,1,0,1
27,216,3014,3,25,13,6,1,0,2
7,430,1493,2,30,11,5,0,1,2
8,440,12299,2,20,14,5,0,1,1
6,1082,8771,3,70,8,8,0,1,1
27,269,9148,3,40,12,8,0,1,1
10,1127,10580,3,5,8,8,0,1,2
21,477,11550,3,70,6,6,0,1,2
8,178,5506,2,15,6,4,0,1,2
26,919,9760,2,15,7,6,0,1,1
17,582,3417,3,20,11,6,0,1,2
26,39,1851,1,5,17,3,0,0,1
16,350,4129,2,30,10,5,0,1,1
0,536,7600,2,5,12,5,0,1,1
22,763,640,1,10,4,2,0,1,1
12,573,11325,2,10,6,4,0,1,1
13,199,12476,2,5,9,4,0,1,0
6,855,11446,2,30,7,7,0,1,2
4,1218,10531,2,10,6,5,0,1,1
3,1387,3795,3,30,7,6,0,0,1
10,1203,8172,2,25,5,4,0,1,1
17,1045,7333,2,40,6,5,0,1,2
20,254,10151,2,15,5,5,0,0,1
7,749,11871,2,10,6,5,0,1,1
7,790,8534,3,45,8,9,0,1,1
17,658,9797,3,20,3,6,0,1,2
13,57,5601,2,5,7,5,0,1,0
7,108,2895,1,0,2,2,0,1,2
22,22,5756,2,35,12,5,0,1,1
8,613,8037,3,35,17,7,0,1,2
20,517,6489,2,5,8,6,0,1,1
10,1382,5036,2,15,5,5,0,1,2
25,50,3984,2,50,10,5,0,1,1
21,9,12328,3,25,9,6,0,1,2
26,886,6562,2,5,10,4,0,0,0
22,119,6630,1,25,5,3,0,1,1
27,1000,1730,1,25,8,3,1,0,2
1,122,7764,3,20,32,7,0,1,1
13,531,7975,2,0,8,5,0,1,1
11,1416,2350,2,15,11,6,0,1,1
24,628,143,3,10,5,5,1,0,1
7,27,5842,2,35,7,7,0,1,1
17,1080,1895,2,15,8,5,0,1,2
7,904,4730,1,5,3,2,0,0,2
26,74,12114,2,30,9,6,1,1,1
26,36,7472,1,0,11,5,0,0,0
27,548,4339,2,10,11,8,1,1,1
26,327,3946,2,20,3,4,0,1,1
6,724,10578,2,60,11,5,0,1,1
10,356,12286,2,45,8,5,0,1,1
10,127,11757,2,5,6,4,0,1,1
13,730,1465,2,0,13,4,0,0,0
5,1034,9837,2,10,2,4,0,1,1
4,689,11763,2,10,5,5,0,1,2
8,1373,8290,2,15,9,5,0,1,1
3,1006,2343,3,25,7,7,1,0,1
6,818,10038,1,0,13,3,0,0,0
6,464,9545,1,30,4,3,0,1,1
6,187,9769,3,25,7,5,0,1,1
7,333,2158,2,25,4,5,0,1,1
22,1136,8454,2,35,6,5,0,1,2
7,157,7679,2,15,16,5,0,1,1
6,1022,10689,2,60,9,6,0,1,1
17,414,2164,2,30,12,7,0,1,1
6,1384,145,2,0,9,5,0,1,1
21,111,8798,2,5,11,5,0,1,1
27,1000,4802,2,20,7,5,1,0,2
3,720,5019,3,30,8,7,1,0,1
6,673,6047,2,25,9,6,1,0,1
8,1073,738,2,10,7,5,0,1,1
7,157,5265,2,70,13,6,0,1,2
20,1243,4841,2,70,9,6,0,1,2
13,778,7446,2,10,9,4,0,1,1
10,804,3898,3,20,7,6,0,1,1
6,141,2617,2,10,8,6,0,1,1
27,269,9259,2,100,6,7,0,1,2
17,1279,9061,3,10,20,11,0,1,2
6,673,12181,3,20,15,11,0,0,0
28,687,4967,2,5,5,4,0,1,1
3,1387,4194,5,30,5,10,0,0,1
7,746,10603,2,5,6,5,0,1,1
4,605,11025,3,10,6,6,0,1,1
21,363,8973,3,20,13,8,0,1,2
9,546,9792,1,35,5,3,1,0,1
15,293,4823,2,5,4,4,0,1,1
17,566,2239,3,25,7,7,1,1,2
10,105,9366,2,15,4,6,0,1,2
4,910,9337,2,0,7,4,0,1,1
6,981,5187,2,10,10,7,0,1,1
7,901,11244,2,0,3,6,0,1,1
11,131,6245,3,40,8,7,1,0,2
21,819,1408,2,5,8,4,0,1,2
27,181,2608,5,100,3,10,0,0,1
18,1317,11887,3,10,6,9,0,1,2
4,821,2632,3,0,6,7,0,1,1
3,1229,7251,2,20,10,7,1,1,1
11,647,2249,3,20,9,7,0,1,2
27,533,6783,2,30,8,5,1,0,2
11,1104,8775,2,35,7,6,0,1,1
21,1406,10862,3,40,8,6,0,1,2
20,251,6833,1,5,6,3,0,0,1
8,178,33,2,70,12,4,0,1,1
7,545,10208,3,40,6,5,0,1,1
8,501,6132,3,40,9,7,0,1,2
24,563,12190,2,20,10,5,0,1,1
7,1306,4761,2,10,10,6,0,0,1
20,863,1172,2,5,8,6,0,0,1
16,959,1518,1,0,16,3,0,1,1
10,575,11644,2,30,10,7,0,1,1
7,859,9739,2,25,3,5,0,1,1
6,104,4521,2,10,7,6,0,1,2
17,233,9990,2,5,6,7,0,1,2
10,1127,5898,2,25,7,5,0,1,1
22,378,11662,2,25,11,4,0,1,2
6,1168,2858,2,80,6,4,0,1,1
25,211,8834,2,15,10,5,0,1,2
11,1194,10219,2,25,9,7,0,1,2
6,262,2092,3,60,10,6,0,1,1
20,481,11518,2,0,11,5,0,1,0
4,741,9858,3,0,9,8,0,1,1
4,1422,8344,2,80,9,5,0,1,1
10,151,7723,3,0,47,10,0,0,0
8,1415,3525,2,20,4,9,0,1,2
1,583,6571,1,5,8,2,0,1,1
11,1104,2305,2,30,6,6,0,1,1
13,221,2121,3,5,7,6,0,1,2
8,1225,3244,2,10,4,5,0,1,2
12,1148,6841,2,25,7,5,0,1,1
20,214,9496,2,20,4,7,0,1,1
26,886,11562,2,5,5,6,0,0,1
4,571,6102,2,10,8,5,0,1,1
27,533,1666,3,35,7,6,0,1,1
10,603,1672,2,0,12,4,0,1,1
13,480,12455,2,10,5,5,1,0,0
25,889,11109,2,5,4,4,0,1,1
8,1343,678,3,35,5,7,0,1,1
18,977,2847,2,25,7,5,0,1,2
4,40,3858,1,15,4,4,0,1,1
8,463,2917,4,10,8,9,1,0,1
13,373,8547,3,0,6,5,0,1,0
10,1182,7664,2,50,9,5,0,1,2
10,1074,2382,2,35,5,5,0,1,2
7,746,10920,2,15,11,6,0,1,1
4,219,7552,2,10,8,4,0,1,1
20,11,3986,2,0,6,6,0,1,1
26,36,7472,2,25,4,5,0,0,1
21,46,9456,2,0,17,3,0,1,1
0,757,8104,2,15,6,5,1,1,2
22,1320,2441,3,45,8,7,0,1,1
17,905,9500,2,40,9,6,0,1,2
26,39,2005,1,5,22,3,0,0,0
6,1041,10222,2,10,4,5,0,1,2
4,529,9361,2,15,6,4,0,1,2
4,369,6308,2,20,9,4,0,1,1
13,311,3370,2,20,6,5,0,1,1
10,996,7719,2,10,6,5,0,1,2
13,257,10430,2,5,2,5,1,0,1
27,1155,1941,1,5,13,3,0,1,2
8,463,6973,3,10,13,9,0,0,1
4,13,8566,3,20,6,5,0,1,1
8,276,2584,3,55,14,6,0,1,2
17,347,656,3,40,11,5,0,1,2
8,206,6064,2,30,6,5,0,1,2
26,1132,5570,2,0,6,5,0,0,0
1,1122,4778,2,5,3,5,0,1,2
10,1248,9935,2,10,6,4,0,1,2
13,606,1445,2,5,6,4,0,1,2
26,740,8047,2,20,5,6,0,1,1
3,574,1563,3,5,5,7,0,0,1
10,405,7023,1,5,4,2,0,1,1
7,430,9671,2,0,5,5,0,1,2
10,661,5931,2,0,14,4,0,1,2
27,548,4430,1,5,36,4,0,0,1
4,208,4334,2,5,8,7,0,1,1
17,805,4743,2,5,12,7,0,0,1
7,157,1320,1,30,10,2,0,0,1
23,928,11853,2,10,7,5,0,1,1
10,151,708,2,40,5,5,0,1,1
22,1152,102,2,10,10,6,0,1,1
27,269,9259,2,25,8,7,0,1,1
20,323,11048,1,5,15,3,0,0,0
12,667,9872,2,10,3,5,0,1,0
13,829,5582,2,30,7,6,0,1,1
3,1387,8564,5,5,15,15,0,0,0
21,9,1430,3,25,5,6,0,1,2
8,501,10089,3,20,8,10,0,1,2
17,1196,3283,1,5,18,2,0,1,2
12,204,9146,2,15,8,5,0,1,1
11,883,9474,4,80,2,9,1,0,1
7,728,11227,2,20,4,6,0,1,1
26,432,4435,2,45,6,4,0,1,1
6,376,12081,2,5,38,4,0,0,0
26,1259,3640,1,5,5,3,0,1,1
3,175,5068,1,30,6,2,1,0,2
5,1150,4909,3,15,7,5,0,1,1
17,399,4960,2,15,10,7,0,1,2
20,158,9229,3,0,18,10,0,0,0
22,1199,1105,1,45,2,3,0,1,2
27,1394,44,2,40,9,6,0,1,2
3,1387,11973,4,5,9,10,0,0,0
0,793,6958,3,40,10,7,0,1,1
17,984,11419,3,5,11,8,0,1,2
17,797,6150,3,0,8,7,0,1,1
6,1022,3927,1,15,7,3,0,1,1
27,181,2608,4,50,5,9,0,0,0
20,158,621,1,5,16,3,0,0,1
21,1062,1458,1,10,4,3,0,1,2
4,454,4242,2,30,7,5,0,1,1
3,175,7915,1,5,11,3,0,0,0
20,497,1885,2,5,5,5,0,1,1
6,487,7439,2,10,8,5,1,0,2
26,1110,10004,2,0,6,5,0,0,0
26,1132,5570,2,10,5,5,0,1,1
10,1007,5235,3,80,6,7,0,1,1
27,181,5254,4,95,8,8,1,0,2
4,454,5867,2,10,6,4,0,1,1
26,358,6526,2,25,8,7,0,1,1
23,848,10817,2,20,5,5,0,1,1
22,19,8912,2,5,9,5,0,0,1
4,972,1352,2,15,7,6,0,1,1
7,969,6036,2,10,18,7,0,1,1
4,72,4735,2,10,9,7,0,1,2
20,508,581,2,10,11,4,0,0,1
16,1014,11448,2,5,9,5,0,1,1
27,533,5800,2,25,19,7,1,0,2
6,487,7439,1,70,5,2,0,1,2
8,95,9528,3,20,7,7,0,1,2
12,284,12285,2,45,14,4,0,1,1
10,76,59,1,0,4,2,0,1,1
20,270,6121,2,20,7,7,0,0,1
21,30,6008,4,0,12,10,0,0,0
21,1062,223,2,15,6,5,0,1,2
4,1218,10531,2,0,6,5,0,1,1
11,938,473,2,0,9,5,1,0,1
21,1390,10875,3,10,7,6,0,1,2
26,39,9133,2,15,11,6,0,0,1
6,673,3679,2,5,14,6,0,0,1
8,41,5708,1,10,5,2,0,1,2
20,214,541,2,25,8,4,0,1,0
27,181,664,4,85,17,8,1,0,2
17,303,9453,2,10,3,4,0,1,2
22,1380,1502,2,15,9,4,0,1,1
20,158,1658,1,5,14,3,0,0,0
16,949,4545,2,40,7,4,0,1,1
7,52,1966,1,20,5,2,0,0,2
0,676,6532,2,15,4,5,0,1,0
10,87,4485,3,20,6,8,0,1,2
22,378,8100,2,40,5,4,0,1,1
17,343,4042,2,0,14,7,0,0,1
17,1030,606,2,15,5,5,0,1,2
20,826,5846,2,5,11,4,0,1,0
7,108,6466,2,25,4,6,0,1,1
20,1234,9623,2,20,9,2,0,1,1
21,107,11846,4,30,6,10,0,1,1
6,1108,5909,2,30,4,7,1,0,1
9,973,84,2,10,7,5,0,1,1
3,1387,6175,5,100,9,10,1,0,2
17,1080,4482,1,20,4,2,0,1,2
6,673,6023,2,20,19,5,0,0,1
3,574,8555,1,35,9,3,0,1,2
21,363,10839,2,25,6,5,0,1,1
27,533,10199,2,25,6,5,1,1,1
26,1132,9472,2,995,8,5,0,1,2
3,574,2913,2,30,9,5,1,0,1
7,901,5668,2,20,3,6,0,1,1
10,310,12240,3,30,7,6,0,1,2
7,1356,7989,2,5,10,5,0,1,1
6,1018,9758,2,0,19,5,0,1,1
6,187,4748,3,0,7,6,0,1,1
25,1065,5897,2,20,4,5,0,1,2
10,1182,605,2,55,9,5,0,1,2
30,506,1323,2,30,7,6,0,1,1
7,964,5907,1,0,10,2,0,1,1
26,203,8281,2,50,9,5,0,1,2
16,89,7153,2,10,13,6,0,1,1
8,501,8329,2,15,9,5,0,1,1
10,1250,8241,2,15,4,5,0,1,2
17,156,7629,2,10,7,5,0,1,2
6,1210,8330,2,30,5,6,0,1,2
20,943,5180,2,25,5,5,0,1,2
26,358,9434,2,0,5,5,0,1,0
21,1326,10844,2,5,7,4,0,1,2
21,1426,2464,3,0,6,6,0,1,2
21,941,61,2,10,4,5,0,1,2
20,953,1583,1,0,13,3,0,0,0
17,409,8987,2,15,12,7,0,1,2
10,1207,3095,2,20,5,5,0,1,2
14,420,7749,2,5,7,4,0,1,1
21,929,11198,3,30,5,6,0,1,2
26,39,9133,1,5,7,3,0,0,0
10,105,2639,2,10,8,4,0,1,2
17,834,9961,2,0,9,4,0,1,2
7,1068,1512,2,25,5,5,0,1,1
26,264,955,2,0,7,6,0,0,0
13,64,2232,2,5,5,3,0,1,0
7,157,9272,2,10,9,6,0,0,2
7,790,4405,2,20,10,4,0,1,1
9,445,3035,1,10,13,3,0,0,2
22,816,4740,3,0,12,10,0,0,0
4,1218,10025,3,20,4,6,0,1,1
21,1051,4116,2,10,7,5,0,1,2
11,586,1397,2,10,7,5,0,1,2
6,262,12508,2,30,6,4,1,1,2
16,352,4849,2,25,14,6,0,1,1
20,136,11552,2,5,3,7,0,0,0
11,850,718,1,35,6,2,0,1,2
11,945,5558,1,0,6,3,0,1,2
4,1202,11112,2,10,7,5,0,1,1
14,1120,4267,3,30,16,7,0,1,1
14,1116,10985,2,20,6,5,0,1,2
6,724,2865,3,35,11,8,0,1,1
4,1282,1724,2,0,3,6,0,1,2
17,1047,8981,2,20,8,5,0,1,2
4,910,7007,2,0,8,6,0,1,1
20,1021,2035,2,10,4,5,0,0,2
8,501,9709,2,30,6,5,0,1,2
6,625,7202,2,15,6,5,0,1,1
10,1127,5898,2,15,4,5,0,1,2
17,233,8031,3,20,3,6,0,1,2
6,830,1422,2,15,7,5,0,1,1
10,1203,7383,2,10,8,5,0,1,2
6,487,12198,2,80,6,5,0,1,2
21,1195,12248,3,5,7,5,1,1,1
7,157,11015,2,15,11,5,0,1,1
10,1007,6467,3,40,5,6,0,1,2
20,1190,7391,1,30,7,5,0,1,1
13,480,1917,2,30,13,5,1,0,0
7,108,2029,2,60,7,5,0,1,2
6,187,4685,2,15,6,6,0,1,1
8,1046,12251,2,10,3,5,0,1,0
4,1342,1541,1,20,4,3,0,1,2
17,1094,1439,2,10,7,5,0,1,2
13,257,10430,2,25,3,5,1,0,1
20,1217,4420,2,0,9,5,0,1,1
